date,price
2022-08-01,8482
2022-08-02,8120
2022-08-03,8096
2022-08-04,7822
2022-08-05,8132
2022-08-08,8482
2022-08-09,8442
2022-08-10,8396
2022-08-11,8620
2022-08-12,8628
2022-08-15,8472
2022-08-16,8464
2022-08-17,8466
2022-08-18,8186
2022-08-19,8270
2022-08-22,8526
2022-08-23,8410
2022-08-24,8724
2022-08-25,8626
2022-08-26,8622
2022-08-29,8644
2022-08-30,8446
2022-08-31,8588
2022-09-01,8190
2022-09-02,7946
2022-09-05,8064
2022-09-06,8054
2022-09-07,7774
2022-09-08,7706
2022-09-09,7684
2022-09-13,7954
2022-09-14,7944
2022-09-15,7870
2022-09-16,7782
2022-09-19,7766
2022-09-20,7638
2022-09-21,7894
2022-09-22,7898
2022-09-23,7758
2022-09-26,7298
2022-09-27,7260
2022-09-28,7054
2022-09-29,7106
2022-09-30,7094
2022-10-10,7544
2022-10-11,7690
2022-10-12,7682
2022-10-13,7598
2022-10-14,7816
2022-10-17,7686
2022-10-18,7962
2022-10-19,8140
2022-10-20,8204
2022-10-21,8192
2022-10-24,8022
2022-10-25,8240
2022-10-26,8166
2022-10-27,8166
2022-10-28,7926
2022-10-31,8004
2022-11-01,8360
2022-11-02,8530
2022-11-03,8490
2022-11-04,8594
2022-11-07,8500
2022-11-08,8530
2022-11-09,8346
2022-11-10,8340
2022-11-11,8554
2022-11-14,8220
2022-11-15,8194
2022-11-16,8078
2022-11-17,7908
2022-11-18,7898
2022-11-21,7884
2022-11-22,7946
2022-11-23,8068
2022-11-24,8244
2022-11-25,8302
2022-11-28,8152
2022-11-29,8524
2022-11-30,8582
2022-12-01,8496
2022-12-02,8272
2022-12-05,8182
2022-12-06,8098
2022-12-07,8028
2022-12-08,8094
2022-12-09,8092
2022-12-12,7700
2022-12-13,7836
2022-12-14,7896
2022-12-15,7876
2022-12-16,7832
2022-12-19,7766
2022-12-20,7726
2022-12-21,7846
2022-12-22,7678
2022-12-23,7606
2022-12-26,7894
2022-12-27,8170
2022-12-28,8174
2022-12-29,8146
2022-12-30,8338
2023-01-03,8280
2023-01-04,8228
2023-01-05,8120
2023-01-06,8160
2023-01-09,7988
2023-01-10,7786
2023-01-11,7794
2023-01-12,7826
2023-01-13,7750
2023-01-16,7766
2023-01-17,7760
2023-01-18,7840
2023-01-19,7840
2023-01-20,7888
2023-01-30,8012
2023-01-31,7880
2023-02-01,7830
2023-02-02,7656
2023-02-03,7790
2023-02-06,7868
2023-02-07,7988
2023-02-08,8030
2023-02-09,8008
2023-02-10,7840
2023-02-13,7802
2023-02-14,7914
2023-02-15,7838
2023-02-16,7970
2023-02-17,8186
2023-02-20,8218
2023-02-21,8186
2023-02-22,8268
2023-02-23,8210
2023-02-24,8354
2023-02-27,8260
2023-02-28,8228
2023-03-01,8268
2023-03-02,8340
2023-03-03,8418
2023-03-06,8250
