date,price
2022-01-11,3229
2022-01-12,3247
2022-01-13,3243
2022-01-14,3186
2022-01-17,3170
2022-01-18,3156
2022-01-19,3177
2022-01-20,3243
2022-01-21,3270
2022-01-24,3253
2022-01-25,3248
2022-01-26,3260
2022-01-27,3338
2022-01-28,3378
2022-02-07,3636
2022-02-08,3695
2022-02-09,3748
2022-02-10,3814
2022-02-11,3745
2022-02-14,3724
2022-02-15,3687
2022-02-16,3708
2022-02-17,3769
2022-02-18,3781
2022-02-21,3803
2022-02-22,3877
2022-02-23,3906
2022-02-24,4062
2022-02-25,3918
2022-02-28,3862
2022-03-01,3911
2022-03-02,3903
2022-03-03,3895
2022-03-04,3902
2022-03-07,4089
2022-03-08,4153
2022-03-09,4222
2022-03-10,4130
2022-03-11,4186
2022-03-14,4219
2022-03-15,4121
2022-03-16,4194
2022-03-17,4176
2022-03-18,4269
2022-03-21,4277
2022-03-22,4395
2022-03-23,4407
2022-03-24,4388
2022-03-25,4198
2022-03-28,4160
2022-03-29,4090
2022-03-30,4017
2022-03-31,4038
2022-04-01,3808
2022-04-06,3856
2022-04-07,3829
2022-04-08,3880
2022-04-11,3939
2022-04-12,3923
2022-04-13,3905
2022-04-14,3928
2022-04-15,3923
2022-04-18,3934
2022-04-19,4029
2022-04-20,4064
2022-04-21,4118
2022-04-22,4075
2022-04-25,3956
2022-04-26,3983
2022-04-27,4001
2022-04-28,4063
2022-04-29,4073
2022-05-05,4050
2022-05-06,3979
2022-05-09,3900
2022-05-10,3927
2022-05-11,3931
2022-05-12,3933
2022-05-13,4054
2022-05-16,4141
2022-05-17,4129
2022-05-18,4133
2022-05-19,4114
2022-05-20,4174
2022-05-23,4188
2022-05-24,4098
2022-05-25,4106
2022-05-26,4117
2022-05-27,4200
2022-05-30,4193
2022-05-31,4212
2022-06-01,4132
2022-06-02,4145
2022-06-06,4146
2022-06-07,4123
2022-06-08,4193
2022-06-09,4186
2022-06-10,4264
2022-06-13,4165
2022-06-14,4138
2022-06-15,4104
2022-06-16,4118
2022-06-17,4188
