date,price
2023-02-22,9955
2023-02-23,9856
2023-02-24,9877
2023-02-27,9835
2023-02-28,9833
2023-03-01,9847
2023-03-02,9953
2023-03-03,10065
2023-03-06,9832
2023-03-07,9768
2023-03-08,9665
2023-03-09,9564
2023-03-10,9227
2023-03-13,9182
2023-03-14,9128
2023-03-15,9018
2023-03-16,8778
2023-03-17,8831
2023-03-20,8776
2023-03-21,8654
2023-03-22,8596
2023-03-23,8306
2023-03-24,8298
2023-03-27,8337
2023-03-28,8480
2023-03-29,8439
2023-03-30,8518
2023-03-31,8659
2023-04-03,8679
2023-04-04,8743
2023-04-06,8765
2023-04-07,8773
2023-04-10,8548
2023-04-11,8624
2023-04-12,8508
2023-04-13,8455
2023-04-14,8481
2023-04-17,8505
2023-04-18,8665
2023-04-19,8648
2023-04-20,8517
2023-04-21,8357
2023-04-24,8226
2023-04-25,8238
2023-04-26,8149
2023-04-27,8063
2023-04-28,8047
2023-05-04,8127
2023-05-05,8161
2023-05-08,8322
2023-05-09,8239
2023-05-10,8248
2023-05-11,8075
2023-05-12,8003
2023-05-15,8110
2023-05-16,8076
2023-05-17,7976
2023-05-18,7926
2023-05-19,8015
2023-05-22,7675
2023-05-23,7642
2023-05-24,7676
2023-05-25,7758
2023-05-26,7817
2023-05-29,7789
2023-05-30,7759
2023-05-31,7469
2023-06-01,7612
2023-06-02,7715
2023-06-05,7723
2023-06-06,7732
2023-06-07,7686
2023-06-08,7660
2023-06-09,7943
2023-06-12,7858
2023-06-13,7954
2023-06-14,8098
2023-06-15,8169
2023-06-16,8473
2023-06-19,8484
2023-06-20,8591
2023-06-21,8500
2023-06-26,8630
2023-06-27,8583
2023-06-28,8684
2023-06-29,8672
2023-06-30,8768
2023-07-03,9310
2023-07-04,9219
2023-07-05,9187
2023-07-06,9372
2023-07-07,9265
2023-07-10,9365
2023-07-11,9463
2023-07-12,9632
2023-07-13,9734
2023-07-14,9703
2023-07-17,9573
2023-07-18,9650
2023-07-19,9645
2023-07-20,9850
2023-07-21,9844
2023-07-24,9640
2023-07-25,9678
2023-07-26,9829
2023-07-27,9742
2023-07-28,9684
2023-07-31,9403
2023-08-01,9449
2023-08-02,9401
2023-08-03,9210
2023-08-04,9280
2023-08-07,9301
2023-08-08,9193
2023-08-09,9312
2023-08-10,9160
2023-08-11,9097
2023-08-14,9125
2023-08-15,9204
2023-08-16,9183
2023-08-17,9371
2023-08-18,9318
2023-08-21,9456
2023-08-22,9332
2023-08-23,9109
2023-08-24,9290
2023-08-25,9343
2023-08-28,9328
2023-08-29,9443
2023-08-30,9478
2023-08-31,9477
2023-09-01,9508
2023-09-04,9287
2023-09-05,9276
2023-09-06,9252
2023-09-07,9076
2023-09-08,8951
2023-09-11,9009
2023-09-12,8971
2023-09-13,8761
2023-09-14,8927
2023-09-15,9012
2023-09-18,8931
2023-09-19,8678
2023-09-20,8739
2023-09-21,8527
2023-09-22,8684
2023-09-25,8677
2023-09-26,8618
2023-09-27,8758
2023-09-28,8902
2023-10-09,8795
2023-10-10,8637
2023-10-11,8620
2023-10-12,8772
2023-10-13,8959
2023-10-16,8977
2023-10-17,8982
2023-10-18,8918
2023-10-19,8847
2023-10-20,8621
